"tab_code","表章項目","cat01_code","宿泊施設タイプ","cat02_code","宿泊者数","area_code","施設所在地","time_code","時間軸(年次、月次)","unit","value"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","05000","秋田県","2015000404","2015年4月","人","2970"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","05000","秋田県","2015000303","2015年3月","人","1250"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","05000","秋田県","2015000202","2015年2月","人","2070"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","05000","秋田県","2015000101","2015年1月","人","1900"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","05000","秋田県","2014000000","2014年","人","11270"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","05000","秋田県","2014001212","2014年12月","人","760"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","05000","秋田県","2014001111","2014年11月","人","940"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","05000","秋田県","2014001010","2014年10月","人","2180"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","05000","秋田県","2014000909","2014年9月","人","450"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","05000","秋田県","2014000808","2014年8月","人","870"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","05000","秋田県","2014000707","2014年7月","人","1190"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","05000","秋田県","2014000606","2014年6月","人","650"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","05000","秋田県","2014000505","2014年5月","人","1050"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","05000","秋田県","2014000404","2014年4月","人","1190"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","05000","秋田県","2014000303","2014年3月","人","440"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","05000","秋田県","2014000202","2014年2月","人","980"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","05000","秋田県","2014000101","2014年1月","人","570"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2016000000","2016年","人","37340"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2016001212","2016年12月","人","4230"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2016001111","2016年11月","人","3580"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2016001010","2016年10月","人","5480"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2016000909","2016年9月","人","1790"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2016000808","2016年8月","人","1150"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2016000707","2016年7月","人","1130"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2016000606","2016年6月","人","1130"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2016000505","2016年5月","人","1170"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2016000404","2016年4月","人","3740"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2016000303","2016年3月","人","2550"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2016000202","2016年2月","人","7240"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2016000101","2016年1月","人","4170"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2015000000","2015年","人","30470"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2015001212","2015年12月","人","2700"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2015001111","2015年11月","人","1990"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2015001010","2015年10月","人","3980"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2015000909","2015年9月","人","1260"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2015000808","2015年8月","人","1210"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2015000707","2015年7月","人","870"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2015000606","2015年6月","人","1850"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2015000505","2015年5月","人","1260"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2015000404","2015年4月","人","3320"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2015000303","2015年3月","人","2410"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2015000202","2015年2月","人","6010"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2015000101","2015年1月","人","3620"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2014000000","2014年","人","16970"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2014001212","2014年12月","人","1090"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2014001111","2014年11月","人","1760"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2014001010","2014年10月","人","2930"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2014000909","2014年9月","人","490"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2014000808","2014年8月","人","1030"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2014000707","2014年7月","人","580"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2014000606","2014年6月","人","1330"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2014000505","2014年5月","人","610"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2014000404","2014年4月","人","1370"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2014000303","2014年3月","人","1060"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2014000202","2014年2月","人","2470"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","06000","山形県","2014000101","2014年1月","人","2270"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2016000000","2016年","人","9660"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2016001212","2016年12月","人","420"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2016001111","2016年11月","人","1030"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2016001010","2016年10月","人","2370"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2016000909","2016年9月","人","470"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2016000808","2016年8月","人","670"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2016000707","2016年7月","人","1110"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2016000606","2016年6月","人","400"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2016000505","2016年5月","人","790"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2016000404","2016年4月","人","910"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2016000303","2016年3月","人","550"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2016000202","2016年2月","人","580"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2016000101","2016年1月","人","350"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2015000000","2015年","人","7360"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2015001212","2015年12月","人","330"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2015001111","2015年11月","人","750"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2015001010","2015年10月","人","1140"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2015000909","2015年9月","人","360"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2015000808","2015年8月","人","890"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2015000707","2015年7月","人","1010"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2015000606","2015年6月","人","350"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2015000505","2015年5月","人","650"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2015000404","2015年4月","人","910"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2015000303","2015年3月","人","140"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2015000202","2015年2月","人","550"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2015000101","2015年1月","人","300"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2014000000","2014年","人","3710"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2014001212","2014年12月","人","180"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2014001111","2014年11月","人","430"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2014001010","2014年10月","人","310"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2014000909","2014年9月","人","220"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2014000808","2014年8月","人","170"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2014000707","2014年7月","人","200"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2014000606","2014年6月","人","160"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2014000505","2014年5月","人","10"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2014000404","2014年4月","人","460"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2014000303","2014年3月","人","810"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2014000202","2014年2月","人","660"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","07000","福島県","2014000101","2014年1月","人","120"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2016000000","2016年","人","17040"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2016001212","2016年12月","人","350"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2016001111","2016年11月","人","920"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2016001010","2016年10月","人","1740"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2016000909","2016年9月","人","660"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2016000808","2016年8月","人","590"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2016000707","2016年7月","人","920"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2016000606","2016年6月","人","780"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2016000505","2016年5月","人","1560"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2016000404","2016年4月","人","2720"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2016000303","2016年3月","人","5600"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2016000202","2016年2月","人","510"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2016000101","2016年1月","人","690"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2015000000","2015年","人","11020"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2015001212","2015年12月","人","340"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2015001111","2015年11月","人","600"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2015001010","2015年10月","人","1470"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2015000909","2015年9月","人","560"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2015000808","2015年8月","人","550"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2015000707","2015年7月","人","640"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2015000606","2015年6月","人","500"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2015000505","2015年5月","人","1160"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2015000404","2015年4月","人","2880"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2015000303","2015年3月","人","1170"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2015000202","2015年2月","人","320"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2015000101","2015年1月","人","850"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2014000000","2014年","人","3560"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2014001212","2014年12月","人","140"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2014001111","2014年11月","人","330"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2014001010","2014年10月","人","450"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2014000909","2014年9月","人","580"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2014000808","2014年8月","人","250"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2014000707","2014年7月","人","230"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2014000606","2014年6月","人","410"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2014000505","2014年5月","人","240"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2014000404","2014年4月","人","310"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2014000303","2014年3月","人","310"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2014000202","2014年2月","人","130"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","08000","茨城県","2014000101","2014年1月","人","170"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2016000000","2016年","人","83270"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2016001212","2016年12月","人","4500"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2016001111","2016年11月","人","10630"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2016001010","2016年10月","人","13400"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2016000909","2016年9月","人","5360"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2016000808","2016年8月","人","3710"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2016000707","2016年7月","人","3990"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2016000606","2016年6月","人","6970"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2016000505","2016年5月","人","7870"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2016000404","2016年4月","人","12580"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2016000303","2016年3月","人","5570"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2016000202","2016年2月","人","5620"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2016000101","2016年1月","人","3080"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2015000000","2015年","人","46820"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2015001212","2015年12月","人","3570"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2015001111","2015年11月","人","8520"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2015001010","2015年10月","人","8730"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2015000909","2015年9月","人","3440"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2015000808","2015年8月","人","2350"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2015000707","2015年7月","人","2950"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2015000606","2015年6月","人","3280"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2015000505","2015年5月","人","3530"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2015000404","2015年4月","人","4650"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2015000303","2015年3月","人","2130"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2015000202","2015年2月","人","2520"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2015000101","2015年1月","人","1160"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2014000000","2014年","人","30990"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2014001212","2014年12月","人","2780"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2014001111","2014年11月","人","4670"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2014001010","2014年10月","人","5610"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2014000909","2014年9月","人","1370"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2014000808","2014年8月","人","1550"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2014000707","2014年7月","人","1710"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2014000606","2014年6月","人","1510"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2014000505","2014年5月","人","3220"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2014000404","2014年4月","人","2840"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2014000303","2014年3月","人","1990"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2014000202","2014年2月","人","1990"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","09000","栃木県","2014000101","2014年1月","人","1760"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2016000000","2016年","人","80070"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2016001212","2016年12月","人","8390"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2016001111","2016年11月","人","7240"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2016001010","2016年10月","人","8090"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2016000909","2016年9月","人","6550"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2016000808","2016年8月","人","5430"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2016000707","2016年7月","人","4170"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2016000606","2016年6月","人","4450"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2016000505","2016年5月","人","6150"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2016000404","2016年4月","人","9910"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2016000303","2016年3月","人","6120"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2016000202","2016年2月","人","7910"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2016000101","2016年1月","人","5660"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2015000000","2015年","人","57620"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2015001212","2015年12月","人","6370"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2015001111","2015年11月","人","6600"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2015001010","2015年10月","人","5660"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2015000909","2015年9月","人","2800"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2015000808","2015年8月","人","2980"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2015000707","2015年7月","人","3880"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2015000606","2015年6月","人","3050"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2015000505","2015年5月","人","5880"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2015000404","2015年4月","人","6690"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2015000303","2015年3月","人","4480"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2015000202","2015年2月","人","5390"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2015000101","2015年1月","人","3850"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2014000000","2014年","人","40630"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2014001212","2014年12月","人","4790"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2014001111","2014年11月","人","5130"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2014001010","2014年10月","人","4140"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2014000909","2014年9月","人","2020"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2014000808","2014年8月","人","1440"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2014000707","2014年7月","人","2260"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2014000606","2014年6月","人","3300"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2014000505","2014年5月","人","3520"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2014000404","2014年4月","人","4120"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2014000303","2014年3月","人","2620"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2014000202","2014年2月","人","3750"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","10000","群馬県","2014000101","2014年1月","人","3550"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2016000000","2016年","人","1510"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2016001212","2016年12月","人","100"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2016001111","2016年11月","人","240"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2016001010","2016年10月","人","90"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2016000909","2016年9月","人","30"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2016000808","2016年8月","人","240"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2016000707","2016年7月","人","50"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2016000606","2016年6月","人","200"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2016000505","2016年5月","人","130"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2016000404","2016年4月","人","130"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2016000303","2016年3月","人","260"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2016000202","2016年2月","人","0"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2016000101","2016年1月","人","40"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2015000000","2015年","人","1850"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2015001212","2015年12月","人","90"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2015001111","2015年11月","人","250"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2015001010","2015年10月","人","140"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2015000909","2015年9月","人","30"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2015000808","2015年8月","人","60"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2015000707","2015年7月","人","90"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2015000606","2015年6月","人","310"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2015000505","2015年5月","人","370"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2015000404","2015年4月","人","170"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2015000303","2015年3月","人","150"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2015000202","2015年2月","人","100"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2015000101","2015年1月","人","90"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2014000000","2014年","人","830"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2014001212","2014年12月","人","40"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2014001111","2014年11月","人","100"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2014001010","2014年10月","人","80"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2014000909","2014年9月","人","50"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2014000808","2014年8月","人","130"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2014000707","2014年7月","人","170"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2014000606","2014年6月","人","20"
"120","実宿泊者数","120","旅館","130","うち外国人実宿泊者数","11000","埼玉県","2014000505","2014年5月","人","90"
